,year,month,day,num_posts,daily_avg_score
0,2015,1,1,6772321,0.966021
1,2015,1,2,6798585,0.4862057272727272
2,2015,1,3,6939455,0.7014082580645161
3,2015,1,4,7349331,0.6328883636363636
4,2015,1,5,7170490,0.6857171428571428
5,2015,1,6,5669324,0.933118
6,2015,1,7,6875442,0.7226597212389382
7,2015,1,8,6720056,0.7356734925373135
8,2015,1,9,6627433,0.56279614
9,2015,1,10,6717663,0.6306521840193704
10,2015,1,11,7208942,0.7391413809523809
11,2015,1,12,6828134,0.7786828292682927
12,2015,1,13,6629976,0.6785475
13,2015,1,14,6495624,0.5653423333333333
14,2015,1,15,6508940,0.6990904444444445
15,2015,1,16,6516459,0.170672
16,2015,1,17,6485648,0.5370477647058823
17,2015,1,18,7028368,0.430658
18,2015,1,19,6669442,0.8828760066666667
19,2015,1,20,6518898,0.927135
20,2015,1,21,5385342,0.9000836470588237
21,2015,1,22,4765250,0.7000390000000001
22,2015,1,23,4768722,0.784976
23,2015,1,24,4814477,0.459243
24,2015,1,25,4953990,0.617275345323741
25,2015,1,26,5040536,0.6698105384615385
26,2015,1,27,4576953,0.6322096666666667
27,2015,1,28,4419723,0.9128006666666666
28,2015,1,29,4391323,0.4953514999999999
29,2015,1,30,4773104,0.7227438823529412
30,2015,1,31,4812053,0.952794
31,2015,2,1,6825670,0.253801
32,2015,2,2,7387303,0.4488618
33,2015,2,3,6491454,0.6001579682539683
34,2015,2,4,6475133,0.364984
35,2015,2,5,6371924,0.8755836666666666
36,2015,2,6,5194396,0.6683796153846154
37,2015,2,7,5509313,0.627830609375
38,2015,2,8,5627098,0.7693817
39,2015,2,9,5541252,0.6673927
40,2015,2,10,5259445,0.4465765961538462
41,2015,2,11,5299806,0.5568043333333333
42,2015,2,12,5210638,0.6532674814814816
43,2015,2,13,5381321,0.5767092222222222
44,2015,2,14,5584330,0.604181
45,2015,2,15,5563114,0.7319249999999999
46,2015,2,16,5465459,0.600159
47,2015,2,17,5535790,0.550128491935484
48,2015,2,18,5618817,0.6156721
49,2015,2,19,5728091,0.5855106800000001
50,2015,2,20,5622449,0.5728588205128206
51,2015,2,21,5693420,0.5612899672131146
52,2015,2,22,5929822,0.5428142037037038
53,2015,2,23,5706607,0.6177156388888889
54,2015,2,24,5552661,0.529880633916991
55,2015,2,25,5598522,0.5803338965517242
56,2015,2,26,5481528,0.570815
57,2015,2,27,5718002,0.5585464287039185
58,2015,2,28,5667737,0.6184548653846155
59,2015,3,1,3205980,0.5472363344651952
60,2015,3,2,5346989,0.5359625943847073
61,2015,3,3,5419657,0.512761228643216
62,2015,3,4,5420956,0.5323092193396226
63,2015,3,5,5503815,0.5080351447368421
64,2015,3,6,5437204,0.556530753037767
65,2015,3,7,5609179,0.5354657673874927
66,2015,3,8,5886207,0.5579711313559321
67,2015,3,9,5461257,0.5645989868421052
68,2015,3,10,5414055,0.5561059734513274
69,2015,3,11,5473081,0.5240490236813777
70,2015,3,12,5452972,0.5534438041958042
71,2015,3,13,5458893,0.5310296594202899
72,2015,3,14,5819281,0.6018288169014084
73,2015,3,15,5905582,0.5411120396825395
74,2015,3,16,5322341,0.5548724337349398
75,2015,3,17,5377513,0.5947037109375001
76,2015,3,18,5424181,0.5384081721854306
77,2015,3,19,4815572,0.5170953640699524
78,2015,3,20,3374216,0.5562284115606936
79,2015,3,21,5650702,0.5712785949367089
80,2015,3,22,5884689,0.5373392272727272
81,2015,3,23,5378836,0.4847370283018868
82,2015,3,24,5223181,0.5711310158730158
83,2015,3,25,4902081,0.5436958099173554
84,2015,3,26,4960708,0.5313068120805371
85,2015,3,27,5070164,0.5435862356435641
86,2015,3,28,5334823,0.5501869558282209
87,2015,3,29,5335470,0.5555488217468807
88,2015,3,30,5004046,0.5564254461455816
89,2015,3,31,5066257,0.5004464454148472
90,2015,4,1,5384317,0.5449604886010363
91,2015,4,2,5182344,0.5318142170542636
92,2015,4,3,5382786,0.5360465094339621
93,2015,4,4,5537858,0.5697554285714287
94,2015,4,5,5756296,0.5748082414965987
95,2015,4,6,5341488,0.5140446000000001
96,2015,4,7,5338540,0.5763630782608695
97,2015,4,8,5305158,0.6121214607843137
98,2015,4,9,5361791,0.5376036470588236
99,2015,4,10,4240652,0.5336612285714284
100,2015,4,11,3868665,0.5578581397058824
101,2015,4,12,4037301,0.5477592509343299
102,2015,4,13,3908354,0.5585974837398375
103,2015,4,14,4450754,0.5605825936774942
104,2015,4,15,4145802,0.5556826207190324
105,2015,4,16,3766400,0.5503160304878049
106,2015,4,17,4035993,0.5554392045454546
107,2015,4,18,4750645,0.5395007986111112
108,2015,4,19,4902332,0.5592896666666666
109,2015,4,20,4586239,0.5434422353689569
110,2015,4,21,4531636,0.5590352232435982
111,2015,4,22,4662313,0.5496108961157934
112,2015,4,23,4357890,0.5572555172197085
113,2015,4,24,4623975,0.5336236116620389
114,2015,4,25,4768891,0.5661859842519685
115,2015,4,26,4902237,0.562814137614679
116,2015,4,27,4085682,0.5473758148148148
117,2015,4,28,1565981,0.5576681533923304
118,2015,4,29,1513873,0.5276400405904058
119,2015,4,30,1474664,0.5588526440677967
120,2015,5,1,1695792,0.5291321047056429
121,2015,5,2,860533,0.5327733386287625
122,2015,5,3,1785718,0.5548835779376499
123,2015,5,4,1515132,0.531742495412844
124,2015,5,5,1481565,0.5457396865203762
125,2015,5,6,1475051,0.5206208340807176
126,2015,5,7,1341648,0.5653624500000002
127,2015,5,8,1400337,0.5389521818434977
128,2015,5,9,1606905,0.5266975446808511
129,2015,5,10,1582828,0.552209483974359
130,2015,5,11,1309640,0.5439180212690535
131,2015,5,12,1255503,0.5408556712868596
132,2015,5,13,1328372,0.5311214655172415
133,2015,5,14,1319524,0.5658185256544505
134,2015,5,15,1400913,0.5252774984374999
135,2015,5,16,1542393,0.5285717486544671
136,2015,5,17,1507419,0.5282936524590163
137,2015,5,18,1269629,0.5228954401197604
138,2015,5,19,1247204,0.463619
139,2015,5,20,1238412,0.5687094358974358
140,2015,5,21,1248671,0.6704050689655173
141,2015,5,22,1309001,0.5857531021505374
142,2015,5,23,1462853,0.5784579833610648
143,2015,5,24,1435422,0.5167708933333333
144,2015,5,25,1249992,0.550498005418139
145,2015,5,26,1231548,0.5370666415094341
146,2015,5,27,1385858,0.5834865730337078
147,2015,5,28,1408356,0.5230668797814206
148,2015,5,29,1450093,0.519600632183908
149,2015,5,30,1651561,0.5284698139534884
150,2015,5,31,1603569,0.555906490990991
151,2015,6,1,1422965,0.542337109090909
152,2015,6,2,1324680,0.583798895522388
153,2015,6,3,1374266,0.5645560064516129
154,2015,6,4,1389498,0.5967082499999999
155,2015,6,5,1454279,0.5584000555555556
156,2015,6,6,1612554,0.5331548630434783
157,2015,6,7,1526560,0.5605563324858758
158,2015,6,8,1360593,0.5655441683093253
159,2015,6,9,1333140,0.5437570533333332
160,2015,6,10,1350491,0.5455162497472195
161,2015,6,11,1283596,0.5637021612149532
162,2015,6,12,1245157,0.56208476146789
163,2015,6,13,1369803,0.5530888382056451
164,2015,6,14,1312668,0.5849996722689074
165,2015,6,15,1124736,0.5444881292134831
166,2015,6,16,1112784,0.5153275879310345
167,2015,6,17,1144826,0.5497569999999999
168,2015,6,18,968729,0.5447977019704432
169,2015,6,19,1112105,0.567401749244713
170,2015,6,20,1235840,0.5583772612574341
171,2015,6,21,1167642,0.5674926839523476
172,2015,6,22,1028855,0.564645178807947
173,2015,6,23,1044840,0.5628052790273557
174,2015,6,24,1071179,0.539459676923077
175,2015,6,25,1062536,0.4750330816326531
176,2015,6,26,1231558,0.5522293751493429
177,2015,6,27,1358565,0.3944185714285714
178,2015,6,28,1324817,0.5253521842105263
179,2015,6,29,1158939,0.5398964142857143
180,2015,6,30,1141327,0.5644504955752212
181,2015,7,1,1159608,0.5445394331210192
182,2015,7,2,1229708,0.5193701855670104
183,2015,7,3,1397101,0.5337704347826087
184,2015,7,4,1448820,0.7574994
185,2015,7,5,1469006,0.5877004285714287
186,2015,7,6,1304662,0.73106
187,2015,7,7,1261678,0.6693572857142858
188,2015,7,8,1303222,0.5639133720930232
189,2015,7,9,1345862,0.3646625
190,2015,7,10,1372274,0.5647681684782608
191,2015,7,11,1544773,0.6429492537313434
192,2015,7,12,1517062,0.5417883333333333
193,2015,7,13,1332879,0.4438627272727272
194,2015,7,14,1334957,0.5143627014925374
195,2015,7,15,1377197,0.5505049954771596
196,2015,7,16,1325566,0.5388848757763975
197,2015,7,17,1450003,0.5487037766714082
198,2015,7,18,1569277,0.5578612464788733
199,2015,7,19,1583710,0.5955438548387096
200,2015,7,20,1456612,0.5957028360655738
201,2015,7,21,1403064,0.5289497186251001
202,2015,7,22,1365188,0.4880528749999999
203,2015,7,23,1381382,0.6246578666666667
204,2015,7,24,1388284,0.58648847070048
205,2015,7,25,1555254,0.5415149852941178
206,2015,7,26,1509265,0.5376461590145577
207,2015,7,27,1313087,0.5366686315789474
208,2015,7,28,1252788,0.5648459729729729
209,2015,7,29,1232314,0.5741230270270271
210,2015,7,30,1216029,0.5326563333333333
211,2015,7,31,1250237,0.6053433461538459
212,2015,8,1,421833,0.5404557929292929
213,2015,8,2,1330603,0.6269205909090909
214,2015,8,3,1141655,0.5283808588807787
215,2015,8,4,1158018,0.5653765833333334
216,2015,8,5,1251554,0.5566477539682542
217,2015,8,6,1270526,0.5624065413533834
218,2015,8,7,1338578,0.5141207261373774
219,2015,8,8,1453482,0.5676935263157896
220,2015,8,9,1405358,0.6103413157894736
221,2015,8,10,1213270,0.5659927903225807
222,2015,8,11,1170753,0.5616496824925818
223,2015,8,12,1217843,0.5719544635922331
224,2015,8,13,1213074,0.5330904227093873
225,2015,8,14,1288724,0.536324449047619
226,2015,8,15,1421864,0.5367612473867596
