,year,month,day,num_posts,daily_avg_score
0,2021,1,1,2824741,0.6853099465020573
1,2021,1,2,2585850,0.8031174
2,2021,1,3,2720158,0.6352250056818183
3,2021,1,4,2686720,0.6543809444444444
4,2021,1,5,2670526,0.7123206944444442
5,2021,1,6,2990973,0.6152638333333332
6,2021,1,7,2939549,0.6971572105263157
7,2021,1,8,2777327,0.6437217450980391
8,2021,1,9,2829763,0.6278949565217392
9,2021,1,10,2747847,0.6750571818181819
10,2021,1,11,1685587,0.630688
11,2021,1,12,2772506,0.253801
12,2021,1,13,2696166,0.6875368333333333
13,2021,1,14,2541193,0.711186
14,2021,1,15,2531090,0.957773
15,2021,1,16,2486126,0.6181246666666667
16,2021,1,17,2560948,0.937577
17,2021,1,18,2352439,0.253801
18,2021,1,19,2566082,0.9357
19,2021,1,20,1102522,0.6603603170731708
20,2021,1,21,1599747,0.5370693333333333
21,2021,1,22,2517594,0.253801
22,2021,1,23,2447116,0.9181385
23,2021,1,24,2609767,0.594819
24,2021,1,25,1738679,0.834903
25,2021,1,26,2625020,0.4051234999999999
26,2021,1,27,2530306,0.839851
27,2021,1,28,2543980,0.6829141578947369
28,2021,1,29,2550655,0.5562457045454545
29,2021,1,30,2546066,0.656674
30,2021,1,31,2452901,0.597872305960265
31,2021,2,1,2453255,0.7104205
32,2021,2,2,2585883,0.6014546323319027
33,2021,2,3,2569414,0.6349775182418845
34,2021,2,4,2522737,0.5947728241758241
35,2021,2,5,2519664,0.6322171749999999
36,2021,2,6,2513880,0.7255562
37,2021,2,7,2779892,0.6485411209302325
38,2021,2,8,2506476,0.6364778090909092
39,2021,2,9,2498677,0.6426952
40,2021,2,10,2477909,0.610996640776699
41,2021,2,11,2519303,0.5741333968253968
42,2021,2,12,2525408,0.5763468813559322
43,2021,2,13,2514775,0.6322233833333332
44,2021,2,14,2540474,0.5750513500000001
45,2021,2,15,2303215,0.7336878571428571
46,2021,2,16,2478964,0.8025726250000002
47,2021,2,17,2501189,0.5650671428571429
48,2021,2,18,2427469,0.6404559264705881
49,2021,2,19,2445575,0.6298634417475728
50,2021,2,20,2419518,0.6130314932659934
51,2021,2,21,2444581,0.6883657307692308
52,2021,2,22,2333244,0.5784010847457627
53,2021,2,23,2419386,0.6210952150537635
54,2021,2,24,2427887,0.5589298787878787
55,2021,2,25,2458642,0.6263616711618257
56,2021,2,26,2494424,0.5732268316831682
57,2021,2,27,2365380,0.6302352535612535
58,2021,2,28,2375496,0.6147005705882354
59,2021,3,1,2336932,0.759596
60,2021,3,2,2373194,0.5951642181818183
61,2021,3,3,2402858,0.6206798551912567
62,2021,3,4,2361519,0.6319205346733668
63,2021,3,5,2404085,0.6119293560311284
64,2021,3,6,2362341,0.5572216882966397
65,2021,3,7,2383106,0.5701021428571428
66,2021,3,8,2457955,0.6508552352941176
67,2021,3,9,2298047,0.6093997156511349
68,2021,3,10,2387983,0.6258410405405405
69,2021,3,11,2435375,0.6175631333333335
70,2021,3,12,2414105,0.5546340327868853
71,2021,3,13,2343632,0.6061991348314607
72,2021,3,14,2418571,0.6271567133027522
73,2021,3,15,2356965,0.7415720952380953
74,2021,3,16,2340490,0.6761156739130435
75,2021,3,17,2430992,0.631939224489796
76,2021,3,18,2391723,0.643933648673376
77,2021,3,19,1546579,0.613584111111111
78,2021,3,20,2400816,0.6749779269662922
79,2021,3,21,2363249,0.7156319999999999
80,2021,3,22,2332789,0.62625471
81,2021,3,23,2342169,0.5887582564102564
82,2021,3,24,2485548,0.5744650928571429
83,2021,3,25,2469941,0.63935895505618
84,2021,3,26,2515386,0.6497527553571429
85,2021,3,27,2463145,0.6103298855721393
86,2021,3,28,2211890,0.6264624858638743
87,2021,3,29,2228830,0.8052435
88,2021,3,30,2242449,0.6236034
89,2021,3,31,2260993,0.7311721851851851
90,2021,4,1,2251238,0.6311472219387756
91,2021,4,2,2186231,0.6374646030927835
92,2021,4,3,2199203,0.6147650253807107
93,2021,4,4,2262202,0.6643399714285714
94,2021,4,5,2176944,0.52005808
95,2021,4,6,2304046,0.5433592203389831
96,2021,4,7,2309246,0.6448418892339546
97,2021,4,8,2200911,0.5900141863117869
98,2021,4,9,2304248,0.6313093447619048
99,2021,4,10,2290415,0.6596097307692308
100,2021,4,11,2328198,0.6254707701453103
101,2021,4,12,2177811,0.7108110575539568
102,2021,4,13,2234375,0.5647359830508475
103,2021,4,14,2240879,0.601627701612903
104,2021,4,15,2283639,0.5643526555555556
105,2021,4,16,2241753,0.7855989999999999
106,2021,4,17,1927891,0.6040222307692307
107,2021,4,18,2164433,0.5869660337301588
108,2021,4,19,3573342,0.6017444298850576
109,2021,4,20,2139865,0.5605575319148937
