,year,month,day,num_posts,daily_avg_score
92,2016,4,2,632717,0.5973813733333333
93,2016,4,3,621984,0.615956854368932
94,2016,4,4,531273,0.5919458510638297
95,2016,4,5,523352,0.5932946018518519
96,2016,4,6,526826,0.7019043125
97,2016,4,7,536763,0.6535329999999999
98,2016,4,8,575920,0.6442915548780489
99,2016,4,9,654600,0.5894303333333333
100,2016,4,10,633687,0.575093152173913
101,2016,4,11,547181,0.6447869384615386
102,2016,4,12,527824,0.57427845
103,2016,4,13,531288,0.7180439999999999
104,2016,4,14,540382,0.6679523125000001
105,2016,4,15,564650,0.5744506315789474
106,2016,4,16,587585,0.5711471666666667
107,2016,4,17,224804,0.7091748571428571
108,2016,4,18,324733,0.5926411268292684
109,2016,4,19,527427,0.7038925263157894
110,2016,4,20,522467,0.6654746874999999
111,2016,4,21,550093,0.6254849354838711
112,2016,4,22,581673,0.6766715238095239
113,2016,4,23,583592,0.6460650555555556
114,2016,4,24,558466,0.5845090454545455
115,2016,4,25,529579,0.836191
116,2016,4,26,507263,0.6475485
117,2016,4,27,524538,0.6553353170731708
118,2016,4,28,540804,0.6385100769230769
119,2016,4,29,540216,0.7088281304347825
120,2016,4,30,663371,0.7229164883720931
121,2016,5,1,643108,0.6371427444444444
122,2016,5,2,549239,0.6358136805555555
123,2016,5,3,532648,0.632896
124,2016,5,4,548473,0.6089969203539821
125,2016,5,5,569992,0.6481397368421054
126,2016,5,6,600199,0.6521673333333333
127,2016,5,7,671194,0.6145914166666666
128,2016,5,8,644004,0.6210423749999999
129,2016,5,9,527820,0.6248699571428572
130,2016,5,10,504483,0.632525512195122
131,2016,5,11,512921,0.6626385
132,2016,5,12,527513,0.5903340727272728
133,2016,5,13,549804,0.6347353333333332
134,2016,5,14,627985,0.6384687807017544
135,2016,5,15,621096,0.6179115128205129
136,2016,5,16,517524,0.7511068181818181
137,2016,5,17,497255,0.6464343768115942
138,2016,5,18,506778,0.5766521803278689
139,2016,5,19,523260,0.7847848
140,2016,5,20,533544,0.8110336
141,2016,5,21,570467,0.6122435362903226
142,2016,5,22,541287,0.6362140000000002
143,2016,5,23,467386,0.5494502750000001
144,2016,5,24,460192,0.5184725354330709
145,2016,5,25,450752,0.6895205789473685
146,2016,5,26,467372,0.7150434999999999
147,2016,5,27,411953,0.6733480000000001
148,2016,5,28,454988,0.6292993333333334
149,2016,5,29,435596,0.7246480000000001
150,2016,5,30,397482,0.791814
151,2016,5,31,386711,0.6611107727272727
152,2016,6,1,493436,0.7008359285714285
153,2016,6,2,511581,0.6115975
154,2016,6,3,545476,0.7215400666666667
155,2016,6,4,621686,0.6739246666666666
156,2016,6,5,591534,0.6279819062500002
157,2016,6,6,483079,0.61012825
158,2016,6,7,466366,0.6292104615384615
159,2016,6,8,461253,0.877793
160,2016,6,9,467064,0.5387981333333334
161,2016,6,10,447789,0.7755829411764706
162,2016,6,11,590649,0.8319700999999998
163,2016,6,12,575392,0.6236085942028985
164,2016,6,13,500146,0.7555441544256121
165,2016,6,14,484882,0.6285144522292992
166,2016,6,15,499817,0.6115463
167,2016,6,16,500792,0.6837765
168,2016,6,17,522648,0.5557015
169,2016,6,18,528299,0.5224679999999999
170,2016,6,19,594365,0.5885960588235294
171,2016,6,20,487257,0.6819061428571428
172,2016,6,21,268800,0.5399613333333333
173,2016,6,22,168325,0.6208783636363637
174,2016,6,23,168453,0.5587837741935485
175,2016,6,24,272428,0.651619935483871
176,2016,6,25,608569,0.6994703516483516
177,2016,6,26,592859,0.6201013
178,2016,6,27,484789,0.6019885
179,2016,6,28,482001,0.5233085
180,2016,6,29,492445,0.5480529844559585
181,2016,6,30,505522,0.7410848750000001
182,2016,7,1,533725,0.762122
183,2016,7,2,611337,0.6091897978723404
184,2016,7,3,609553,0.6501754067796611
185,2016,7,4,545346,0.7766422000000002
186,2016,7,5,550422,0.6616749913151364
187,2016,7,6,557094,0.6405671764705881
188,2016,7,7,552932,0.5955714745762714
189,2016,7,8,577008,0.695345
190,2016,7,9,649602,0.553813
191,2016,7,10,615565,0.5514654999999999
192,2016,7,11,521331,0.522012
193,2016,7,12,517465,0.67127175
194,2016,7,13,514113,0.5543846005625879
195,2016,7,14,330179,0.5851124466019418
196,2016,7,15,526620,0.6325149230769231
197,2016,7,16,590542,0.6419413794277931
198,2016,7,17,613647,0.5951266205128204
199,2016,7,18,521599,0.5427065000000001
200,2016,7,19,498816,0.6452705471698112
201,2016,7,20,505539,0.6623991236363637
202,2016,7,21,507208,0.7313556666666666
203,2016,7,22,511709,0.585121
204,2016,7,23,617534,0.46228249999999993
205,2016,7,24,608855,0.6244204252873562
206,2016,7,25,499058,0.293721
207,2016,7,26,483326,0.6688902727272727
208,2016,7,27,495615,0.4992489
209,2016,7,28,497789,0.6591490948275862
210,2016,7,29,191649,0.6729752
211,2016,7,30,190430,0.5253664
212,2016,7,31,192818,0.546665
213,2016,8,1,275774,0.6867971666666666
214,2016,8,2,491065,0.6275356315789473
215,2016,8,3,501287,0.5229853333333333
216,2016,8,4,506142,0.657488052631579
217,2016,8,5,541241,0.5987676562500001
218,2016,8,6,620775,0.6575692767295599
219,2016,8,7,608004,0.6915953703703704
220,2016,8,8,509729,0.6965599848484848
221,2016,8,9,499549,0.661922511627907
222,2016,8,10,500030,0.675114975409836
223,2016,8,11,523477,0.6462680476190477
224,2016,8,12,547879,0.6607395
225,2016,8,13,615623,0.6132305634309193
226,2016,8,14,207450,0.7192695
227,2016,8,15,222446,0.657693
228,2016,8,16,513321,0.7465425000000001
229,2016,8,17,525704,0.7404288709677418
230,2016,8,18,514334,0.4380819387755101
231,2016,8,19,537128,0.646361
232,2016,8,20,594225,0.71043
233,2016,8,21,183255,0.6838439207920792
234,2016,8,22,158872,0.6487524028776979
235,2016,8,23,157210,0.73505
236,2016,8,24,151854,0.804986
237,2016,8,25,157343,0.818588
238,2016,8,26,168672,0.62463490625
239,2016,8,27,181011,0.6577198531468531
240,2016,8,28,182516,0.55085155
241,2016,8,29,164704,0.6710931666666669
242,2016,8,30,155140,0.69028
243,2016,8,31,154615,0.6560252532430909
244,2016,9,1,501905,0.5631509200000001
245,2016,9,2,493226,0.549759125
246,2016,9,3,379168,0.473664
247,2016,9,4,176991,0.457146828125
248,2016,9,5,162541,0.698563
249,2016,9,6,156899,0.6645636458333334
250,2016,9,7,155651,0.5736279557522124
251,2016,9,8,163342,0.6621595
252,2016,9,9,164651,0.535833510638298
253,2016,9,10,184463,0.5646668333333332
254,2016,9,11,185182,0.63387296
255,2016,9,12,203439,0.4112985
256,2016,9,13,509081,0.573628448275862
257,2016,9,14,517820,0.4114819583333333
258,2016,9,15,527875,0.5062448461538462
259,2016,9,16,556405,0.7034523125
260,2016,9,17,628053,0.7655667142857144
261,2016,9,18,589854,0.7431794
262,2016,9,19,515689,0.6206651351351351
263,2016,9,20,482506,0.6934416999999999
264,2016,9,21,457271,0.7137456666666666
265,2016,9,22,507207,0.6375700805801774
266,2016,9,23,531913,0.6734262040816327
267,2016,9,24,356492,0.88929
268,2016,9,25,173348,0.6183919333333333
269,2016,9,26,152640,0.7580900799999999
270,2016,9,27,276727,0.5842869014084507
271,2016,9,28,490470,0.6203547343750001
272,2016,9,29,481750,0.6588431249999999
273,2016,9,30,359226,0.6272591484918792
274,2016,10,1,588750,0.357773
275,2016,10,2,582178,0.6370020769230769
276,2016,10,3,498557,0.657049
277,2016,10,4,484801,0.6695521403508772
278,2016,10,5,471815,0.6043086000000001
279,2016,10,6,497347,0.695438
280,2016,10,7,534943,0.6418866829268293
281,2016,10,8,614181,0.5147476666666666
282,2016,10,9,473424,0.5840407466666666
283,2016,10,10,148209,0.669746
284,2016,10,11,259546,0.6368266465517242
285,2016,10,12,495687,0.6241715874799357
286,2016,10,13,490936,0.6305712294736843
287,2016,10,14,528732,0.442052
288,2016,10,15,613570,0.6842162941176471
289,2016,10,16,593171,0.6085664385964913
290,2016,10,17,488750,0.6606709846153846
291,2016,10,18,477812,0.6591104347826086
292,2016,10,19,476518,0.7459605000000001
293,2016,10,20,474609,0.49346275
294,2016,10,21,504305,0.5406799999999999
295,2016,10,22,500820,0.6687085911047346
296,2016,10,23,235360,0.5882717619047618
297,2016,10,24,425044,0.62336375
298,2016,10,25,429822,0.6427441612903226
299,2016,10,26,480239,0.8286362500000001
300,2016,10,27,482399,0.6226338888888889
301,2016,10,28,543967,0.7490863333333334
302,2016,10,29,624410,0.8473825
303,2016,10,30,603834,0.6365765
304,2016,10,31,516928,0.5473395000000001
305,2016,11,1,506136,0.6825769999999999
306,2016,11,2,490681,0.7396979230769231
307,2016,11,3,485376,0.717472476190476
308,2016,11,4,514948,0.7031160999999999
309,2016,11,5,333902,0.6820120999999999
310,2016,11,6,147785,0.5982509285714286
311,2016,11,7,252074,0.434511
312,2016,11,8,472702,0.5681980833333334
313,2016,11,9,399908,0.7114698571428572
314,2016,11,10,140008,0.7976185
315,2016,11,11,143532,0.6187299802197803
316,2016,11,12,159551,0.5347902
317,2016,11,13,156118,0.884083
318,2016,11,14,143270,0.622972
319,2016,11,15,139730,0.5860204158415843
320,2016,11,16,132895,0.6396270120481927
321,2016,11,17,130892,0.5759428000000001
322,2016,11,18,146822,0.7257576
323,2016,11,19,476623,0.7069489999999999
324,2016,11,20,576985,0.7396447692307693
325,2016,11,21,482925,0.703374
326,2016,11,22,479759,0.6186606642335766
327,2016,11,23,500055,0.5731128
328,2016,11,24,494039,0.6388466666666667
329,2016,11,25,534933,0.6858569999999998
330,2016,11,26,563660,0.653669705882353
331,2016,11,27,394882,0.7366588181818181
332,2016,11,28,270082,0.6838136511627906
333,2016,11,29,467096,0.7215839545454545
334,2016,11,30,247254,0.6239467058823529
335,2016,12,1,494063,0.5998841111111111
336,2016,12,2,510476,0.6949810000000001
337,2016,12,3,602571,0.5613334999999999
338,2016,12,4,573903,0.592555
339,2016,12,5,493845,0.5869799090909091
340,2016,12,6,482754,0.5901333333333333
341,2016,12,7,489092,0.8542983333333334
342,2016,12,8,493648,0.6129987870855148
343,2016,12,9,537589,0.613173314893617
344,2016,12,10,157169,0.5994013333333333
345,2016,12,11,150695,0.6946092500000001
346,2016,12,12,131359,0.5792332857142857
347,2016,12,13,125264,0.7553945
348,2016,12,14,125266,0.6628039069767442
349,2016,12,15,128515,0.771057
350,2016,12,16,136253,0.70327648
351,2016,12,17,144491,0.7323816666666666
352,2016,12,18,336872,0.4575096666666667
353,2016,12,19,452483,0.653542657142857
354,2016,12,20,482485,0.639724
355,2016,12,21,484397,0.5899584166666667
356,2016,12,22,500338,0.6951187333333333
357,2016,12,23,467173,0.5999557
358,2016,12,24,534264,0.7251033333333334
359,2016,12,25,529688,0.6490654666666665
360,2016,12,26,481106,0.6129378
361,2016,12,27,460528,0.58479775
362,2016,12,28,454621,0.6301702000000001
363,2016,12,29,493644,0.7260881818181819
364,2016,12,30,481763,0.6135401085271318
365,2016,12,31,553372,0.5879986666666667
