,year,month,day,num_posts,daily_avg_score
178,2012,6,27,29004,0.5500008181818181
179,2012,6,28,29554,0.5526961874999999
180,2012,6,29,28365,0.5947975
181,2012,6,30,8370,0.792771
182,2012,7,1,23499,0.4612695
183,2012,7,2,29917,0.7414596666666667
184,2012,7,3,28637,0.347545
185,2012,7,4,28949,0.545497
186,2012,7,5,28491,0.687559
187,2012,7,6,29204,0.477877
188,2012,7,7,30388,0.234391
189,2012,7,8,30380,0.6380458333333333
190,2012,7,9,29252,0.660846
191,2012,7,10,29587,0.7960845
192,2012,7,11,31897,0.579519
193,2012,7,12,32587,0.877662
194,2012,7,13,32851,0.529898
195,2012,7,14,32075,0.557541
196,2012,7,15,32603,0.6819898
197,2012,7,16,32201,0.614418
198,2012,7,17,32696,0.7950748000000001
199,2012,7,18,33467,0.486894
200,2012,7,19,34320,0.6610632307692309
201,2012,7,20,36702,0.445129
202,2012,7,21,35007,0.7211185
203,2012,7,22,35492,0.8206015
204,2012,7,23,35282,0.959627
205,2012,7,24,36430,0.7433715000000001
206,2012,7,25,32028,0.512402
207,2012,7,26,34485,0.750239
208,2012,7,27,39779,0.5246213333333334
209,2012,7,28,37363,0.6309916153846153
210,2012,7,29,36998,0.537557
211,2012,7,30,36472,0.7273390000000001
212,2012,7,31,37279,0.453889
213,2012,8,1,37074,0.386798
214,2012,8,2,36592,0.946853
215,2012,8,3,35542,0.632031
216,2012,8,4,37866,0.488749
217,2012,8,5,37706,0.32087
218,2012,8,6,38054,0.7982493333333333
219,2012,8,7,38597,0.6891114285714286
220,2012,8,8,38931,0.5658185000000001
221,2012,8,9,39453,0.739115
222,2012,8,10,39767,0.717101
223,2012,8,11,39991,0.323216
224,2012,8,12,44066,0.5058475
225,2012,8,13,39296,0.129714
226,2012,8,14,39578,0.750289
227,2012,8,15,40816,0.7191065
228,2012,8,16,40519,0.2811522
229,2012,8,17,41468,0.7590933333333334
230,2012,8,18,41617,0.6243953387096774
231,2012,8,19,40892,0.6155275
232,2012,8,20,40446,0.63756125
233,2012,8,21,41182,0.646620875
234,2012,8,22,39736,0.5801350000000001
235,2012,8,23,42376,0.5096715
236,2012,8,24,40785,0.6372480999999999
237,2012,8,25,15785,0.7047174
238,2012,8,26,43352,0.6293486393442624
239,2012,8,27,40422,0.783552
240,2012,8,28,31944,0.5955600000000001
241,2012,8,29,42659,0.1841823333333333
242,2012,8,30,41557,0.6913211666666669
243,2012,8,31,43153,0.62407875
244,2012,9,1,35132,0.565521
245,2012,9,2,42608,0.6204693333333334
246,2012,9,3,41492,0.62468725
247,2012,9,4,41437,0.7044145
248,2012,9,5,41327,0.11047
249,2012,9,6,41314,0.147134
250,2012,9,7,43474,0.55770875
251,2012,9,8,41888,0.7260343333333333
252,2012,9,9,20776,0.6474791666666667
253,2012,9,10,22937,0.627471
254,2012,9,11,38103,0.151052
255,2012,9,12,41532,0.552934
256,2012,9,13,40858,0.8954340000000001
257,2012,9,14,41237,0.3108016666666666
258,2012,9,15,42429,0.6698631111111111
259,2012,9,16,45264,0.610991
260,2012,9,17,42173,0.481307
261,2012,9,18,34093,0.6025071666666667
262,2012,9,19,44228,0.6642812499999999
263,2012,9,20,44201,0.853313
264,2012,9,21,44175,0.8359059999999999
265,2012,9,22,45595,0.6660360000000001
266,2012,9,23,49533,0.805542
267,2012,9,24,45904,0.8732549999999999
268,2012,9,25,19561,0.914745
269,2012,9,26,25575,0.5578799999999999
270,2012,9,27,25640,0.7815455
271,2012,9,28,25202,0.8724129999999999
272,2012,9,29,47239,0.4846465
273,2012,9,30,11611,0.07211
274,2012,10,1,11025,0.495411
275,2012,10,2,0,0.6909930000000001
276,2012,10,3,0,0.9481965
277,2012,10,4,0,0.6769913333333334
278,2012,10,5,0,0.666624
279,2012,10,6,0,0.7823837499999999
280,2012,10,7,0,0.831773
281,2012,10,8,0,0.6368291666666666
282,2012,10,9,0,0.50729125
283,2012,10,10,0,0.745187
284,2012,10,11,0,0.406353
285,2012,10,12,11,0.402758
286,2012,10,13,0,0.6282842499999999
287,2012,10,14,0,0.685769
288,2012,10,15,1,0.6805324705882353
289,2012,10,16,0,0.6966312857142858
290,2012,10,17,1,0.6007415
291,2012,10,18,0,0.627915
292,2012,10,19,0,0.5341899999999999
293,2012,10,20,1,0.473903875
294,2012,10,21,0,0.4913218333333333
295,2012,10,22,0,0.7007564999999999
296,2012,10,23,0,0.4336
297,2012,10,24,0,0.7804979999999999
298,2012,10,25,66,0.406466
299,2012,10,26,237,0.762512
300,2012,10,27,26305,0.6972229999999999
301,2012,10,28,58945,0.7972279999999999
302,2012,10,29,58001,0.46729
303,2012,10,30,37549,0.63281
304,2012,10,31,351,0.60530175
305,2012,11,1,4441,0.693683
306,2012,11,2,30413,0.5902835
307,2012,11,3,30524,0.69376825
308,2012,11,4,31631,0.6748805384615385
309,2012,11,5,14948,0.5999643333333332
310,2012,11,6,20003,0.672016
311,2012,11,7,8501,0.5832491999999999
312,2012,11,8,1388,0.5906785
313,2012,11,9,5227,0.6621542
314,2012,11,10,3679,0.6149585714285715
315,2012,11,11,532,0.6674565833333334
316,2012,11,12,294,0.6952065833333334
317,2012,11,13,297,0.5997402857142857
318,2012,11,14,277,0.6055411333333333
319,2012,11,15,20236,0.618619
320,2012,11,16,35113,0.6064765714285716
321,2012,11,17,350,0.84677
322,2012,11,18,504,0.5787319999999999
323,2012,11,19,6583,0.6010712592592592
324,2012,11,20,56918,0.8892329999999999
325,2012,11,21,57115,0.3941175
326,2012,11,22,59405,0.5422066666666666
327,2012,11,23,55258,0.811403
328,2012,11,24,57973,0.789982
329,2012,11,25,61625,0.757599
330,2012,11,26,58743,0.6541505
331,2012,11,27,57903,0.556245
332,2012,11,28,58293,0.691388
333,2012,11,29,57049,0.6125540555555555
334,2012,11,30,57289,0.361112
335,2012,12,1,0,0.6875035714285714
336,2012,12,2,0,0.630972
337,2012,12,3,0,0.5425675000000001
338,2012,12,4,0,0.607583
339,2012,12,5,0,0.6345
340,2012,12,6,0,0.5369455
341,2012,12,7,0,0.555379
342,2012,12,8,0,0.5906140000000001
343,2012,12,9,0,0.94293
344,2012,12,10,0,0.7596005
345,2012,12,11,0,0.5728890833333332
346,2012,12,12,0,0.466340875
347,2012,12,13,0,0.619442
348,2012,12,14,0,0.6319527916666666
349,2012,12,15,0,0.48017925
350,2012,12,16,0,0.36598625
351,2012,12,17,0,0.5686583928571428
352,2012,12,18,0,0.5539713170731707
353,2012,12,19,0,0.6053598181818182
354,2012,12,20,0,0.517611
355,2012,12,21,0,0.7301489999999999
356,2012,12,22,0,0.5848972857142857
357,2012,12,23,0,0.5909173333333334
358,2012,12,24,0,0.48787520000000006
359,2012,12,25,0,0.517601125
360,2012,12,26,0,0.302205
361,2012,12,27,0,0.6995135
362,2012,12,28,0,0.6285857800000001
363,2012,12,29,0,0.651602111111111
364,2012,12,30,0,0.4827695
365,2012,12,31,0,0.6288459999999999
