,year,month,day,num_posts,daily_avg_score
77,2018,3,19,525416,0.6919981612903224
78,2018,3,20,555367,0.6932575
79,2018,3,21,591614,0.6826079036144579
80,2018,3,22,572745,0.6374957857142858
81,2018,3,23,570330,0.6624853605947955
82,2018,3,24,648814,0.735716118881119
83,2018,3,25,633791,0.686985078125
84,2018,3,26,505849,0.7478974999999999
85,2018,3,27,495941,0.667807
86,2018,3,28,494006,0.6840966666666667
87,2018,3,29,550984,0.7618479736842105
88,2018,3,30,429063,0.6252292307692306
89,2018,3,31,567288,0.6441426499999999
90,2018,4,1,552849,0.6974633947927735
91,2018,4,2,423787,0.7093392441860464
92,2018,4,3,517681,0.6338908
93,2018,4,4,512592,0.7542305294117647
94,2018,4,5,548090,0.537785
95,2018,4,6,644807,0.655483
96,2018,4,7,741984,0.552978
97,2018,4,8,726100,0.597556590909091
98,2018,4,9,749420,0.7170828199999998
99,2018,4,10,969314,0.6947788955916473
100,2018,4,11,708532,0.7507867777777777
101,2018,4,12,688096,0.7103798
102,2018,4,13,813897,0.7194293793103448
103,2018,4,14,902042,0.7294929285714286
104,2018,4,15,821514,0.7620882727272726
105,2018,4,16,610279,0.69769068
106,2018,4,17,573093,0.722406914893617
107,2018,4,18,630445,0.6905803088235295
108,2018,4,19,828900,0.6960544487179487
109,2018,4,20,1077842,0.6338311000000001
110,2018,4,21,894752,0.6574688055555554
111,2018,4,22,864462,0.7541555820895522
112,2018,4,23,820380,0.681336576923077
113,2018,4,24,770926,0.678545
114,2018,4,25,668193,0.7287662941176472
115,2018,4,26,615651,0.7026456949152543
116,2018,4,27,664083,0.6703661184210528
117,2018,4,28,873647,0.6625015769230769
118,2018,4,29,1015957,0.6575179523809523
119,2018,4,30,1108373,0.6994704528301886
120,2018,5,1,857208,0.6492308148148148
121,2018,5,2,855465,0.6593619911504425
122,2018,5,3,971123,0.6882625800000001
123,2018,5,4,750279,0.664649
124,2018,5,5,716400,0.7125506363636364
125,2018,5,6,699695,0.7178417647058822
126,2018,5,7,632923,0.839994
127,2018,5,8,764008,0.6743084848484848
128,2018,5,9,893018,0.6610398333333334
129,2018,5,10,1125291,0.6547561904761904
130,2018,5,11,746669,0.584751
131,2018,5,12,918467,0.73699825
132,2018,5,13,878099,0.718971232142857
133,2018,5,14,576928,0.68522025
134,2018,5,15,474706,0.6690842400000001
135,2018,5,16,351474,0.6886963125
136,2018,5,17,373819,0.730047
137,2018,5,18,429146,0.6814452857142858
138,2018,5,19,541827,0.6561733666666668
139,2018,5,20,559748,0.6669217631578946
140,2018,5,21,540760,0.7501795294117647
141,2018,5,22,541663,0.74464975
142,2018,5,23,441888,0.6743212363636365
143,2018,5,24,326712,0.738767
144,2018,5,25,274135,0.7628761818181818
145,2018,5,26,354782,0.839132
146,2018,5,27,355105,0.724497
147,2018,5,28,344369,0.6580607777777776
148,2018,5,29,485171,0.6754864069767442
149,2018,5,30,566983,0.6223690983606557
150,2018,5,31,430293,0.657236
151,2018,6,1,483400,0.681677819047619
152,2018,6,2,561851,0.7255977692307692
153,2018,6,3,600441,0.722293
154,2018,6,4,454102,0.6780109999999999
155,2018,6,5,370040,0.7564420000000001
156,2018,6,6,332496,0.7829208125
157,2018,6,7,360881,0.7898476923076923
158,2018,6,8,538618,0.7209263181818182
159,2018,6,9,710074,0.8569478333333334
160,2018,6,10,720844,0.702099475
161,2018,6,11,610343,0.6980790454545455
162,2018,6,12,601660,0.7116078222222223
163,2018,6,13,701973,0.6407074615384616
164,2018,6,14,693227,0.6464065153061226
165,2018,6,15,777885,0.705385982142857
166,2018,6,16,713028,0.7022339285714285
167,2018,6,17,878745,0.8007467500000001
168,2018,6,18,1018463,0.682466125
169,2018,6,19,1004461,0.666379
170,2018,6,20,690860,0.724130111111111
171,2018,6,21,766706,0.7382680277777777
172,2018,6,22,676349,0.66659
173,2018,6,23,712324,0.6480028888888889
174,2018,6,24,607699,0.7746264117647058
175,2018,6,25,611038,0.6198893424657533
176,2018,6,26,713007,0.750168
177,2018,6,27,1013519,0.884409
178,2018,6,28,1002198,0.5284024444444444
179,2018,6,29,675269,0.6528151111111111
180,2018,6,30,613074,0.5396365588235295
181,2018,7,1,581259,0.7981161111111111
182,2018,7,2,502067,0.7420815000000001
183,2018,7,3,482507,0.7708843448275862
184,2018,7,4,544468,0.881167
185,2018,7,5,595594,0.687068
186,2018,7,6,760869,0.704149
187,2018,7,7,808090,0.5993562000000001
188,2018,7,8,683274,0.5283827999999999
189,2018,7,9,470559,0.83042775
190,2018,7,10,517609,0.6763914782608695
191,2018,7,11,435363,0.7542647
192,2018,7,12,589610,0.78550575
193,2018,7,13,644794,0.7266706666666667
194,2018,7,14,684763,0.6851085151515152
195,2018,7,15,772723,0.6703774
196,2018,7,16,742311,0.7882153636363636
197,2018,7,17,2561278,0.755784409090909
198,2018,7,18,3553540,0.7663381379310344
199,2018,7,19,3477373,0.749887
200,2018,7,20,3498835,0.7291686428571429
201,2018,7,21,3449919,0.512064
202,2018,7,22,3433971,0.7696317333333332
203,2018,7,23,3536006,0.675862
204,2018,7,24,3035117,0.7558677619047619
205,2018,7,25,3389699,0.7550772
206,2018,7,26,3381373,0.7943583191489361
207,2018,7,27,3366278,0.7433460000000001
208,2018,7,28,3300143,0.762383294117647
209,2018,7,29,3297247,0.8263035
210,2018,7,30,3298626,0.7555927499999999
211,2018,7,31,3381150,0.6890728
212,2018,8,1,3433351,0.7676572788259959
213,2018,8,2,3431799,0.7829755384615384
214,2018,8,3,3437987,0.724769
215,2018,8,4,3348546,0.7904354
216,2018,8,5,3305214,0.7874143846153845
217,2018,8,6,3290569,0.4775345384615385
218,2018,8,7,3214103,0.7566170000000001
219,2018,8,8,3221724,0.8356228823529412
220,2018,8,9,3408998,0.7969076923076922
221,2018,8,10,3507852,0.6729835
222,2018,8,11,3439615,0.696461
223,2018,8,12,3451989,0.7060551666666667
224,2018,8,13,3440548,0.6236265
225,2018,8,14,606902,0.7118054444444445
226,2018,8,15,2546336,0.7002575
227,2018,8,16,3418011,0.6091046
228,2018,8,17,3187458,0.7678041999999999
229,2018,8,18,309001,0.790364
230,2018,8,19,309022,0.7294315
231,2018,8,20,3265648,0.6922158163265307
232,2018,8,21,338756,0.77563
233,2018,8,22,1165135,0.5915487500000001
234,2018,8,23,2076721,0.367293
235,2018,8,24,3386306,0.909026
236,2018,8,25,2396085,0.257702
237,2018,8,26,3343462,0.7403348181818181
238,2018,8,27,3362558,0.6375803846153846
239,2018,8,28,3329936,0.7639613541666664
240,2018,8,29,3400808,0.761627
241,2018,8,30,3439246,0.6100918333333333
242,2018,8,31,3456823,0.645746
243,2018,9,1,3490312,0.7052904166666667
244,2018,9,2,3421350,0.6673939285714285
245,2018,9,3,3388107,0.942753
246,2018,9,4,3450316,0.561532
247,2018,9,5,3423123,0.923516
248,2018,9,6,2692074,0.8856170000000001
249,2018,9,7,230329,0.8649607500000001
250,2018,9,8,2456722,0.7617626666666667
251,2018,9,9,3425609,0.73574875
252,2018,9,10,3323586,0.7999725
253,2018,9,11,2582894,0.9204842
254,2018,9,12,2223329,0.7409333265306122
255,2018,9,13,3408918,0.796424
256,2018,9,14,3377506,0.6022895
257,2018,9,15,3162855,0.7266454545454544
258,2018,9,16,3444740,0.7681085555555556
259,2018,9,17,3399841,0.7272183750000001
260,2018,9,18,3417482,0.6842845
261,2018,9,19,2034070,0.8065834999999999
262,2018,9,20,2308596,0.7890383333333332
263,2018,9,21,3312543,0.8632056
264,2018,9,22,3372928,0.6757378818897638
265,2018,9,23,3412233,0.6832895
266,2018,9,24,3358458,0.7651062738095237
267,2018,9,25,3389094,0.7637465862068966
268,2018,9,26,2702969,0.5598890000000001
269,2018,9,27,1941484,0.6938182
270,2018,9,28,1885623,0.886113
271,2018,9,29,3319432,0.8218578214285713
272,2018,9,30,3367135,0.6860094563106797
273,2018,10,1,3344065,0.6406835
274,2018,10,2,2580845,0.6218671818181818
275,2018,10,3,3215298,0.8152140000000001
276,2018,10,4,2054022,0.828923
277,2018,10,5,1608996,0.6414495
278,2018,10,6,3356426,0.7530874444444443
279,2018,10,7,727599,0.7660575555555557
280,2018,10,8,1972182,0.755312
281,2018,10,9,2404936,0.7487315
282,2018,10,10,2255498,0.7380903837209303
283,2018,10,11,775257,0.7165596
284,2018,10,12,32344,0.727721
285,2018,10,13,234338,0.892168
286,2018,10,14,157214,0.6385943333333333
287,2018,10,15,146114,0.733133
288,2018,10,16,183046,0.6863135714285714
289,2018,10,17,122084,0.6775643333333333
290,2018,10,18,48919,0.641481
291,2018,10,19,5832,0.7221720909090908
292,2018,10,20,6041,0.6989108888888889
293,2018,10,21,6143,0.6577604615384616
294,2018,10,22,7485,0.9148955
295,2018,10,23,5337,0.5787206785714286
296,2018,10,24,43944,0.8834998571428571
297,2018,10,25,75818,0.6838928461538463
298,2018,10,26,187099,0.6936591176470588
299,2018,10,27,216180,0.6677948333333333
300,2018,10,28,299552,0.7975142499999999
301,2018,10,29,138330,0.7534195787545789
302,2018,10,30,13179,0.6720927037037038
303,2018,10,31,22206,0.69091248125
304,2018,11,1,86330,0.6232861111111111
305,2018,11,2,24976,0.5926451333333332
306,2018,11,3,597,0.577297
307,2018,11,4,261129,0.6991288860759495
308,2018,11,5,173332,0.6813501363636363
309,2018,11,6,160219,0.6953083229571985
310,2018,11,7,118877,0.6397503033707865
311,2018,11,8,14951,0.722456186440678
312,2018,11,9,175632,0.5732783083003954
313,2018,11,10,649,0.6702126390977444
314,2018,11,11,198618,0.6273282238372093
315,2018,11,12,171751,0.6786241554054055
316,2018,11,13,128280,0.639818
317,2018,11,14,126389,0.7499083333333333
318,2018,11,15,175605,0.5846264062500001
319,2018,11,16,171100,0.7124185000000001
320,2018,11,17,229082,0.70018
321,2018,11,18,116373,0.737180925
322,2018,11,19,200792,0.6696445
323,2018,11,20,199398,0.6732907037037038
324,2018,11,21,1437434,0.6154535
325,2018,11,22,1823583,0.6186775714285714
326,2018,11,23,550549,0.5866506923076922
327,2018,11,24,239977,0.6959163333333334
328,2018,11,25,219127,0.5447719999999999
329,2018,11,26,177460,0.7132716109324759
330,2018,11,27,1526220,0.6272053103448276
331,2018,11,28,3390997,0.6855458235294117
332,2018,11,29,3402965,0.821772
333,2018,11,30,3611317,0.7802631428571428
334,2018,12,1,3586081,0.5272223333333333
335,2018,12,2,3579854,0.6242238481012657
336,2018,12,3,3486705,0.6372621111111111
337,2018,12,4,3480944,0.6960162088122606
338,2018,12,5,1900956,0.6776909999999999
339,2018,12,6,2912990,0.6549020500000001
340,2018,12,7,2135660,0.7589003918918922
341,2018,12,8,3430671,0.593462
342,2018,12,9,3481008,0.8167564285714287
343,2018,12,10,3489870,0.7178504864864866
344,2018,12,11,3547843,0.6884005
345,2018,12,12,3610966,0.7121012
346,2018,12,13,3536419,0.752777125
347,2018,12,14,3590891,0.6502036666666667
348,2018,12,15,3423336,0.7920821333333332
349,2018,12,16,1517687,0.8123788750000001
350,2018,12,17,3491179,0.7965568571428572
351,2018,12,18,3526705,0.7068544999999999
352,2018,12,19,3498089,0.4940564
353,2018,12,20,3523427,0.739043
354,2018,12,21,3544433,0.8249851111111111
355,2018,12,22,3459372,0.68736525
356,2018,12,23,3470923,0.688783
357,2018,12,24,3577239,0.6022719999999999
358,2018,12,25,3484136,0.6996301818181817
359,2018,12,26,3360200,0.6887266151468314
360,2018,12,27,3479863,0.6596792040816326
361,2018,12,28,3572420,0.6671348500000001
362,2018,12,29,3558295,0.8853605
363,2018,12,30,3594098,0.6423461428571429
364,2018,12,31,3656597,0.951438
