,year,month,day,num_posts,daily_avg_score
0,2017,1,1,483831,0.7135606428571427
1,2017,1,2,310587,0.445405375
2,2017,1,3,362766,0.7572435238095238
3,2017,1,4,373639,0.4844762142857143
4,2017,1,5,355892,0.7048884
5,2017,1,6,318655,0.6221245688073396
6,2017,1,7,702575,0.541142
7,2017,1,8,717768,0.6306796153846154
8,2017,1,9,629269,0.63724696875
9,2017,1,10,545323,0.612381962406015
10,2017,1,11,559057,0.6854092
11,2017,1,12,574718,0.5384361
12,2017,1,13,601024,0.621638894308943
13,2017,1,14,693369,0.7048181250000001
14,2017,1,15,689825,0.6652544705882354
15,2017,1,16,587840,0.6488652894736843
16,2017,1,17,569249,0.6256526000000001
17,2017,1,18,566482,0.6252345
18,2017,1,19,608111,0.5625051818181818
19,2017,1,20,683050,0.6746394363636364
20,2017,1,21,824824,0.652467976744186
21,2017,1,22,776807,0.6117535714285715
22,2017,1,23,660634,0.6984079285714285
23,2017,1,24,635748,0.6478203749999999
24,2017,1,25,654978,0.7025576250000001
25,2017,1,26,672852,0.6472660206185568
26,2017,1,27,712306,0.6567244066666666
27,2017,1,28,819518,0.5512137234042553
28,2017,1,29,786416,0.5434101454545455
29,2017,1,30,668544,0.6827855434782608
30,2017,1,31,693877,0.7078528571428571
31,2017,2,1,712865,0.6430459374999999
32,2017,2,2,721184,0.6619788304668304
33,2017,2,3,757175,0.6427949523809523
34,2017,2,4,868695,0.5852429357142859
35,2017,2,5,834437,0.6455880897435896
36,2017,2,6,707671,0.5992637142857143
37,2017,2,7,684848,0.729081
38,2017,2,8,714744,0.6768013103448276
39,2017,2,9,735263,0.6807781581395348
40,2017,2,10,761728,0.6373220176211454
41,2017,2,11,865962,0.6334802332015813
42,2017,2,12,843665,0.6722934393939393
43,2017,2,13,727150,0.6046370000000001
44,2017,2,14,765855,0.6307511904761904
45,2017,2,15,730873,0.7678363333333333
46,2017,2,16,714534,0.63259325
47,2017,2,17,735236,0.6410596923076923
48,2017,2,18,860593,0.633478
49,2017,2,19,852721,0.5531056666666667
50,2017,2,20,731031,0.7203887142857143
51,2017,2,21,706015,0.6552949523809524
52,2017,2,22,704470,0.6351988015873015
53,2017,2,23,731585,0.7162549736842106
54,2017,2,24,777814,0.6445242229729727
55,2017,2,25,878975,0.6431017777777779
56,2017,2,26,863083,0.6204815853658537
57,2017,2,27,739241,0.6776274878048781
58,2017,2,28,683294,0.6423910606060607
59,2017,3,1,711707,0.5997459090909089
60,2017,3,2,718178,0.6448330000000001
61,2017,3,3,749394,0.6182345769230769
62,2017,3,4,836402,0.6177071832061068
63,2017,3,5,834529,0.6277240227272728
64,2017,3,6,713522,0.6416213781094527
65,2017,3,7,693902,0.6428928666666667
66,2017,3,8,730465,0.6149015000000001
67,2017,3,9,718195,0.6232866666666669
68,2017,3,10,765466,0.6639106196319017
69,2017,3,11,861798,0.5597010882352942
70,2017,3,12,843068,0.560956914893617
71,2017,3,13,714050,0.669085361111111
72,2017,3,14,710317,0.6797906666666668
73,2017,3,15,710073,0.6297574136125654
74,2017,3,16,732989,0.7199810000000001
75,2017,3,17,723675,0.6988477272727273
76,2017,3,18,728774,0.6096329285714287
77,2017,3,19,714705,0.570281
78,2017,3,20,610747,0.6535444210526314
79,2017,3,21,560183,0.6166147128712871
80,2017,3,22,581030,0.6721603979591837
81,2017,3,23,540276,0.6718942307692307
82,2017,3,24,585580,0.565651125
83,2017,3,25,699661,0.69613
84,2017,3,26,666081,0.6414428125
85,2017,3,27,562990,0.61257925
86,2017,3,28,622454,0.6129784285714285
87,2017,3,29,670798,0.681395
88,2017,3,30,681910,0.6495765479452055
89,2017,3,31,712495,0.6405450238095237
90,2017,4,1,685704,0.6619350862068965
91,2017,4,2,679726,0.6795832222222222
92,2017,4,3,562596,0.6856846410256411
93,2017,4,4,546249,0.6713289068845962
94,2017,4,5,544917,0.6884188518518518
95,2017,4,6,569131,0.6373178487394958
96,2017,4,7,589042,0.6556423636363637
97,2017,4,8,695973,0.6297474545454546
98,2017,4,9,686378,0.7049773076923077
99,2017,4,10,568304,0.6663789999999999
100,2017,4,11,556028,0.754512619047619
101,2017,4,12,554514,0.6774883333333332
102,2017,4,13,582596,0.6570413749999999
103,2017,4,14,644577,0.6171000000000001
104,2017,4,15,704442,0.6398874375
105,2017,4,16,701704,0.6437092077087794
106,2017,4,17,561026,0.6122120909090908
107,2017,4,18,540332,0.6857476562499999
108,2017,4,19,554006,0.7030804666666667
109,2017,4,20,541130,0.6711554827586206
110,2017,4,21,565711,0.6941829444444444
111,2017,4,22,690082,0.6780810891089111
112,2017,4,23,688845,0.627357125
113,2017,4,24,548702,0.6118951481481482
114,2017,4,25,538067,0.60259095
115,2017,4,26,509628,0.7210699259259258
116,2017,4,27,534310,0.7175064871794873
117,2017,4,28,601071,0.6957159655172415
118,2017,4,29,698984,0.5973008095238096
119,2017,4,30,700919,0.7158945652173914
120,2017,5,1,739334,0.6545234
121,2017,5,2,687051,0.650890388888889
122,2017,5,3,707914,0.5581194651162791
123,2017,5,4,599100,0.4628354999999999
124,2017,5,5,627994,0.5227433333333333
125,2017,5,6,672925,0.5498672
126,2017,5,7,660307,0.5028756388888889
127,2017,5,8,539380,0.6917080999999999
128,2017,5,9,602075,0.6270290727272728
129,2017,5,10,669001,0.6355866666666667
130,2017,5,11,678982,0.6512401311475409
131,2017,5,12,624997,0.715441
132,2017,5,13,649795,0.6913074210526315
133,2017,5,14,660182,0.7064428
134,2017,5,15,644799,0.6502842
135,2017,5,16,636543,0.6157588783783784
136,2017,5,17,641042,0.6913681818181819
137,2017,5,18,512745,0.4575419999999999
138,2017,5,19,498731,0.6003688947368421
139,2017,5,20,650064,0.5884933999999999
140,2017,5,21,630075,0.4846118461538461
141,2017,5,22,489598,0.5336243333333334
142,2017,5,23,506594,0.6406299285714285
143,2017,5,24,514824,0.6491908461538463
144,2017,5,25,545729,0.48611459999999995
145,2017,5,26,614918,0.6590691296296297
146,2017,5,27,749988,0.5301515185185186
147,2017,5,28,745898,0.6206111249999999
148,2017,5,29,543749,0.6301616666666667
149,2017,5,30,431724,0.6973171891891892
150,2017,5,31,438938,0.6758003333333333
151,2017,6,1,627939,0.5094683846153847
152,2017,6,2,655233,0.698483484375
153,2017,6,3,701523,0.585358125
154,2017,6,4,590165,0.6678495347222223
155,2017,6,5,501969,0.675499142857143
156,2017,6,6,540442,0.6510607368421052
157,2017,6,7,605450,0.6895761999999999
158,2017,6,8,619322,0.5840453095238095
159,2017,6,9,604938,0.61381375
160,2017,6,10,610998,0.6483437857142856
161,2017,6,11,597373,0.7029458666666667
162,2017,6,12,496891,0.5898206000000001
163,2017,6,13,454707,0.7050222857142858
164,2017,6,14,486918,0.5497378723404256
165,2017,6,15,571475,0.6219236592592592
166,2017,6,16,650233,0.5951664725274725
167,2017,6,17,730188,0.6716989625
168,2017,6,18,619093,0.6095584444444444
169,2017,6,19,488905,0.5283955531914895
170,2017,6,20,488592,0.7161326842105263
171,2017,6,21,624753,0.7309718181818181
172,2017,6,22,636666,0.6562425757575757
173,2017,6,23,672751,0.6708291739130435
174,2017,6,24,736351,0.7123032499999998
175,2017,6,25,775587,0.67833645
176,2017,6,26,635077,0.6339588780487805
177,2017,6,27,528266,0.6485236304347827
178,2017,6,28,534360,0.7239509166666668
179,2017,6,29,498917,0.6623761372549022
180,2017,6,30,542124,0.6823433703703705
181,2017,7,1,743324,0.6272428680351907
182,2017,7,2,726349,0.6268430454545453
183,2017,7,3,630591,0.573248
184,2017,7,4,637217,0.7343534500000002
185,2017,7,5,574137,0.5567954090909091
186,2017,7,6,482821,0.6800231481481482
187,2017,7,7,534900,0.6591928
188,2017,7,8,735649,0.5774757272727272
189,2017,7,9,718818,0.6783586666666667
190,2017,7,10,606876,0.7010984444444445
191,2017,7,11,589475,0.7548121481481482
192,2017,7,12,606494,0.6373728750000001
193,2017,7,13,615498,0.5657938
194,2017,7,14,657977,0.6284413333333333
195,2017,7,15,740194,0.7492109069767441
196,2017,7,16,729676,0.6313223499999999
197,2017,7,17,628221,0.7121952195121951
198,2017,7,18,583938,0.549261
199,2017,7,19,600343,0.8709965
200,2017,7,20,611403,0.7543476666666665
201,2017,7,21,641418,0.6846017692307692
202,2017,7,22,716652,0.7713771428571429
203,2017,7,23,693455,0.6234921875
204,2017,7,24,589805,0.5056200000000001
205,2017,7,25,587373,0.5135093571428572
206,2017,7,26,602691,0.645755
207,2017,7,27,602738,0.6723528000000001
208,2017,7,28,638785,0.7514884444444445
209,2017,7,29,620239,0.63054975
210,2017,7,30,583899,0.6986169999999999
211,2017,7,31,538495,0.8255056249999999
212,2017,8,1,597010,0.6966044545454545
213,2017,8,2,594159,0.802137
214,2017,8,3,553613,0.6961940909090909
215,2017,8,4,527487,0.416844
216,2017,8,5,590709,0.6462531428571429
217,2017,8,6,575471,0.7475388611111111
218,2017,8,7,488434,0.906716
219,2017,8,8,563731,0.5331029368421054
220,2017,8,9,612647,0.7239184722222223
221,2017,8,10,603323,0.7281372222222223
222,2017,8,11,544970,0.7081154444444445
223,2017,8,12,600797,0.73896545
224,2017,8,13,597353,0.7252358498789346
225,2017,8,14,516942,0.8679867368421051
226,2017,8,15,509403,0.7233655882352942
227,2017,8,16,512318,0.553461
228,2017,8,17,539836,0.752924842105263
229,2017,8,18,652104,0.7762681
230,2017,8,19,722005,0.71101175
231,2017,8,20,707401,0.5841289583333333
232,2017,8,21,640677,0.7155195
233,2017,8,22,449504,0.6113693333333333
234,2017,8,23,339989,0.8307686666666667
235,2017,8,24,604592,0.7576660434782608
236,2017,8,25,635541,0.426276
237,2017,8,26,695751,0.557178
238,2017,8,27,685969,0.7269052857142857
239,2017,8,28,596614,0.233892
240,2017,8,29,584163,0.7198617794117645
241,2017,8,30,591969,0.7367382499999999
242,2017,8,31,611883,0.6524234150943395
243,2017,9,1,629939,0.7533083333333334
244,2017,9,2,690666,0.5874421764705884
245,2017,9,3,688375,0.8738153333333333
246,2017,9,4,590654,0.959976
247,2017,9,5,570348,0.7179635000000001
248,2017,9,6,560087,0.5998115454545455
249,2017,9,7,580310,0.6761127499999999
250,2017,9,8,500109,0.872274
251,2017,9,9,305856,0.7959335000000001
252,2017,9,10,0,0.80772325
253,2017,9,11,0,0.492631
254,2017,9,12,0,0.4975104615384615
255,2017,9,13,0,0.6348905
256,2017,9,14,0,0.7573125128205128
257,2017,9,15,0,0.7547859999999998
258,2017,9,16,0,0.718395
259,2017,9,17,0,0.417056
260,2017,9,18,0,0.702861
261,2017,9,19,0,0.6768083548387098
