,year,month,day,num_posts,daily_avg_score
105,2019,4,16,3423954,0.5209984712643678
106,2019,4,17,3478248,0.5878647573529412
107,2019,4,18,3443002,0.81647
108,2019,4,19,3377408,0.6181334615384614
109,2019,4,20,3388955,0.540258512195122
110,2019,4,21,3451292,0.8154355
111,2019,4,22,3453472,0.6461732
112,2019,4,23,3533055,0.5739211550190597
113,2019,4,24,3583789,0.7502101304347827
114,2019,4,25,3464698,0.5503819694189602
115,2019,4,26,3502197,0.6332724642857143
116,2019,4,27,3431108,0.5753548044554455
117,2019,4,28,3492912,0.5982803364779876
118,2019,4,29,3488601,0.6354911624467486
119,2019,4,30,3504611,0.6080927054140127
120,2019,5,1,3550891,0.756352
121,2019,5,2,3434474,0.6032136304347826
122,2019,5,3,3480004,0.655849
123,2019,5,4,3453340,0.5549165303308824
124,2019,5,5,3487978,0.7973534800000001
125,2019,5,6,3451329,0.6515593
126,2019,5,7,3445212,0.750822
127,2019,5,8,3503538,0.655747
128,2019,5,9,3455362,0.592101658095723
129,2019,5,10,3424759,0.5794078355263158
130,2019,5,11,3375330,0.6026927902097902
131,2019,5,12,3411329,0.836014375
132,2019,5,13,3382054,0.6565353333333334
133,2019,5,14,3383639,0.6139621238938053
134,2019,5,15,3446845,0.753529607142857
135,2019,5,16,3431362,0.6847922361111113
136,2019,5,17,3468262,0.5811620857142858
137,2019,5,18,3434678,0.7503687777777778
138,2019,5,19,3379209,0.6525365
139,2019,5,20,3409347,0.6657934142857144
140,2019,5,21,3420971,0.6153513632812501
141,2019,5,22,3510596,0.5954696207482995
142,2019,5,23,3527088,0.5781880332850942
143,2019,5,24,3477619,0.6218847529411764
144,2019,5,25,3390796,0.6242446721311474
145,2019,5,26,3463868,0.6282122022160663
146,2019,5,27,3396438,0.5921296167400881
147,2019,5,28,3389005,0.5562957313167259
148,2019,5,29,3491126,0.7123726896551723
149,2019,5,30,3512614,0.5949734894736842
150,2019,5,31,3498672,0.5671685774580334
151,2019,6,1,3455672,0.5732037151335312
152,2019,6,2,3442289,0.5810696404494382
153,2019,6,3,3420189,0.5707288990825687
154,2019,6,4,3496205,0.57376319205298
155,2019,6,5,3558334,0.594790837696335
156,2019,6,6,1583971,0.570962935064935
157,2019,6,7,538,0.706331
158,2019,6,8,574,0.5666406944444444
159,2019,6,9,597,0.6779089833333333
160,2019,6,10,632,0.5804579182242989
161,2019,6,11,660,0.6803795555555555
162,2019,6,12,763,0.5999747417582417
163,2019,6,13,709,0.5337491333333333
164,2019,6,14,759,0.4183384999999999
165,2019,6,15,767,0.5976579014598541
166,2019,6,16,794,0.6103921304347826
167,2019,6,17,932,0.844401
168,2019,6,18,1082,0.6334726206896553
169,2019,6,19,1151,0.6133820260869565
170,2019,6,20,1336,0.5933235509641873
171,2019,6,21,1672,0.6098578184523811
172,2019,6,22,2421,0.7134622
173,2019,6,23,997968,0.5970063197278912
174,2019,6,24,3450643,0.6369037487684729
175,2019,6,25,3517618,0.5755448703703704
176,2019,6,26,3530506,0.572102987341772
177,2019,6,27,3016643,0.5832121963746223
178,2019,6,28,3550280,0.7001697058823529
179,2019,6,29,3437363,0.5926668748510131
180,2019,6,30,3459617,0.5721046
181,2019,7,1,3481654,0.5854453020134228
182,2019,7,2,1065379,0.5587156263048019
183,2019,7,3,2315103,0.7173248421052631
184,2019,7,4,3565242,0.760590625
185,2019,7,5,1054400,0.5338315
186,2019,7,6,114741,0.5813551248322147
187,2019,7,7,1018820,0.6158420648148147
188,2019,7,8,3421618,0.5886037462686566
189,2019,7,9,3495982,0.791992
190,2019,7,10,3550475,0.5392790785597381
191,2019,7,11,3260817,0.81868
192,2019,7,12,3065435,0.6004016418604651
193,2019,7,13,3431551,0.539875103130755
194,2019,7,14,3486250,0.5870594220963171
195,2019,7,15,3474167,0.5878458936651585
196,2019,7,16,3530858,0.6979537499999999
197,2019,7,17,3530904,0.610836514124294
198,2019,7,18,3527776,0.6773330000000001
199,2019,7,19,3495020,0.6424433184789066
200,2019,7,20,3414088,0.7517674999999999
201,2019,7,21,3431130,0.6048218531073445
202,2019,7,22,3412856,0.5339337804878049
203,2019,7,23,3501729,0.593378175
204,2019,7,24,3458796,0.6066802654867256
205,2019,7,25,3417400,0.5543176956521739
206,2019,7,26,3461405,0.6275405000000001
207,2019,7,27,3433115,0.6244985102040816
208,2019,7,28,3427759,0.7651564375000001
209,2019,7,29,3398322,0.5979393082901554
210,2019,7,30,3462085,0.5660634365079366
211,2019,7,31,3526512,0.5808396755319151
212,2019,8,1,3579685,0.7270179999999999
213,2019,8,2,3499057,0.5754622500000002
214,2019,8,3,3429406,0.691365025
215,2019,8,4,3487422,0.603319727748691
216,2019,8,5,3460286,0.5732131987179487
217,2019,8,6,3487059,0.570561023054755
218,2019,8,7,3503247,0.5738586367924529
219,2019,8,8,3512666,0.5930955918367347
220,2019,8,9,3526101,0.573505105585831
221,2019,8,10,3463047,0.5744727379406307
222,2019,8,11,3474216,0.5946562962962963
223,2019,8,12,3498980,0.665987275
224,2019,8,13,3484712,0.7999765999999999
225,2019,8,14,3507739,0.611345894894895
226,2019,8,15,3509738,0.7260521
227,2019,8,16,3475232,0.5915291911764706
228,2019,8,17,3449705,0.5804467147058824
229,2019,8,18,3434147,0.6158295483870968
230,2019,8,19,3388259,0.4680435777777776
231,2019,8,20,3468850,0.5297854404145077
232,2019,8,21,3506862,0.5486130045248868
233,2019,8,22,3509579,0.5754513372093024
234,2019,8,23,3497149,0.5703934
235,2019,8,24,3475735,0.6496099562937062
236,2019,8,25,3492964,0.5774595789473684
237,2019,8,26,3423904,0.4519764444444443
238,2019,8,27,3381803,0.5533708666666667
239,2019,8,28,3492914,0.6091255797468355
240,2019,8,29,3523907,0.6687816285714286
241,2019,8,30,3486794,0.5749214200000001
242,2019,8,31,3455129,0.55969941
243,2019,9,1,3495369,0.955441
244,2019,9,2,3415506,0.6028834999999999
245,2019,9,3,3407492,0.6027861196013289
246,2019,9,4,3477009,0.7121284999999999
247,2019,9,5,3502907,0.8067262307692308
248,2019,9,6,3485866,0.6255435517241379
249,2019,9,7,3454717,0.6662472222222223
250,2019,9,8,3507865,0.5327871463414634
251,2019,9,9,3365965,0.6502959333333334
252,2019,9,10,3396660,0.7718913157894738
253,2019,9,11,3452112,0.4291895
254,2019,9,12,3329765,0.6948474375
255,2019,9,13,3400267,0.5883782857142857
256,2019,9,14,3342488,0.7437871093749999
257,2019,9,15,3382270,0.7131499910714284
258,2019,9,16,3350448,0.881154
259,2019,9,17,3384467,0.7613559999999999
260,2019,9,18,3359965,0.7280973
261,2019,9,19,2879445,0.682476
262,2019,9,20,3370962,0.5312876666666667
263,2019,9,21,3384722,0.6174351034482758
264,2019,9,22,3396514,0.6157537871956718
265,2019,9,23,3387555,0.5911016875000001
266,2019,9,24,3438204,0.7087395
267,2019,9,25,3430727,0.7234900416666666
268,2019,9,26,3445560,0.7504986666666666
269,2019,9,27,3457093,0.6925953225806452
270,2019,9,28,3419953,0.6496686250000001
271,2019,9,29,3434181,0.5463126666666667
272,2019,9,30,3374125,0.6862529090909091
273,2019,10,1,3540380,0.6841337272727274
274,2019,10,2,3010333,0.5861790411522635
275,2019,10,3,3478948,0.7532808000000001
276,2019,10,4,3511882,0.7510581250000001
277,2019,10,5,3471475,0.5973429175824176
278,2019,10,6,3527119,0.5229466666666667
279,2019,10,7,3437937,0.7087927428571428
280,2019,10,8,3505164,0.5015826818181818
281,2019,10,9,3502022,0.42030175
282,2019,10,10,3542260,0.957388
283,2019,10,11,3540143,0.7650041999999999
284,2019,10,12,3503270,0.7393035454545455
285,2019,10,13,3544380,0.6010885172413792
286,2019,10,14,3517476,0.7737247027027028
287,2019,10,15,3477791,0.7667753333333334
288,2019,10,16,3531602,0.6567406153846154
289,2019,10,17,3528221,0.6055971446540881
290,2019,10,18,3519613,0.7175355
291,2019,10,19,3507826,0.8120570416666667
292,2019,10,20,3586703,0.785643109785203
293,2019,10,21,3466607,0.6431157857142857
294,2019,10,22,3521274,0.5823588
295,2019,10,23,3585494,0.5986036666666666
296,2019,10,24,3562883,0.6061574000000001
297,2019,10,25,3520844,0.7158838055555555
298,2019,10,26,3509790,0.6360559677419354
299,2019,10,27,3543727,0.5502211081081079
300,2019,10,28,3494477,0.7655186212121213
301,2019,10,29,3507739,0.7248281666666666
302,2019,10,30,3564016,0.4859765833333334
303,2019,10,31,3574203,0.6389271192660552
304,2019,11,1,3498518,0.7888292758620689
305,2019,11,2,3480915,0.6568514545454546
306,2019,11,3,3508132,0.7095
307,2019,11,4,3496864,0.6565204
308,2019,11,5,3514782,0.5919696543209876
309,2019,11,6,3520195,0.7347566470588236
310,2019,11,7,3491560,0.909133
311,2019,11,8,3527362,0.6492067058823531
312,2019,11,9,3506688,0.5387280909090908
313,2019,11,10,3551238,0.6581549999999999
314,2019,11,11,3492204,0.6172335
315,2019,11,12,3515783,0.4208352666666667
316,2019,11,13,3498515,0.8147508
317,2019,11,14,3527323,0.412655
318,2019,11,15,1359181,0.7097995
319,2019,11,16,0,0.5826560948905111
320,2019,11,17,2854755,0.7343496666666667
321,2019,11,18,3376792,0.8006126666666668
322,2019,11,19,3496121,0.936731
323,2019,11,20,2113443,0.6783017777777778
324,2019,11,21,2123226,0.7553426470588235
325,2019,11,22,3535983,0.7140476923076923
326,2019,11,23,3570689,0.800051875
327,2019,11,24,3504038,0.5710735333333334
328,2019,11,25,3423440,0.753915
329,2019,11,26,3469687,0.6223507772727273
330,2019,11,27,3479439,0.8008402307692308
331,2019,11,28,3477176,0.616943
332,2019,11,29,3420856,0.5043321578947367
333,2019,11,30,3378948,0.5573835185185185
334,2019,12,1,3517545,0.6262872272727273
335,2019,12,2,3425597,0.7696166666666667
336,2019,12,3,3502510,0.7286811428571428
337,2019,12,4,3539852,0.376042
338,2019,12,5,3542538,0.7726936086956522
339,2019,12,6,3529931,0.594911
340,2019,12,7,3432516,0.539706375
341,2019,12,8,3405060,0.6274909282700422
342,2019,12,9,3445356,0.7681812222222223
343,2019,12,10,3487987,0.7845655
344,2019,12,11,3500909,0.8830846666666666
345,2019,12,12,3533178,0.6239942947005601
346,2019,12,13,3563697,0.419309125
347,2019,12,14,3418955,0.8223762666666666
348,2019,12,15,3439057,0.6580882290969899
349,2019,12,16,3424862,0.5777334736842105
350,2019,12,17,3469613,0.7035180999999999
351,2019,12,18,3507060,0.7340275789473685
352,2019,12,19,3509769,0.972253
353,2019,12,20,3455608,0.6387498148148147
354,2019,12,21,3339888,0.6644206666666667
355,2019,12,22,3366209,0.65370496
356,2019,12,23,3340096,0.7408583461538463
357,2019,12,24,3469416,0.712047
358,2019,12,25,3388136,0.6235723999999999
359,2019,12,26,3275093,0.5788318571428572
360,2019,12,27,3411487,0.80426
361,2019,12,28,3431246,0.737317
362,2019,12,29,3498458,0.9094798
363,2019,12,30,3552665,0.924269
364,2019,12,31,3683290,0.6109758968325791
