,year,month,day,num_posts,daily_avg_score
253,2020,9,10,1810858,0.6153979630996311
254,2020,9,11,2871512,0.8330110833333334
255,2020,9,12,1809470,0.7678511666666666
256,2020,9,13,1804848,0.8792011250000001
257,2020,9,14,2730491,0.58994486797066
258,2020,9,15,1464893,0.6748239999999999
259,2020,9,16,1965329,0.7984247142857143
260,2020,9,17,2877186,0.6680701521739131
261,2020,9,18,2856859,0.68373465625
262,2020,9,19,2813271,0.673193
263,2020,9,20,2783333,0.7807970000000001
264,2020,9,21,2769890,0.6438202142857142
265,2020,9,22,2818192,0.6228494444444443
266,2020,9,23,2788577,0.5787465882352941
267,2020,9,24,2753655,0.780824
268,2020,9,25,2771730,0.77258675
269,2020,9,26,2726315,0.756404066929134
270,2020,9,27,2829274,0.6663841470588237
271,2020,9,28,2692827,0.8119802857142856
272,2020,9,29,2703342,0.670535551724138
273,2020,9,30,2916078,0.5117753571428572
274,2020,10,1,2701620,0.5609046144578314
275,2020,10,2,2949148,0.7368879393939394
276,2020,10,3,2757051,0.5071595714285715
277,2020,10,4,2773874,0.6746887368421052
278,2020,10,5,2673433,0.6353897704280157
279,2020,10,6,2743607,0.70709353125
280,2020,10,7,2752538,0.5845126818181818
281,2020,10,8,2820604,0.7216803333333334
282,2020,10,9,2764948,0.5432754999999999
283,2020,10,10,2765485,0.68041490625
284,2020,10,11,2682545,0.6310178
285,2020,10,12,2635578,0.7091831666666666
286,2020,10,13,2678383,0.675901
287,2020,10,14,2754485,0.679394
288,2020,10,15,2655907,0.6148172272727271
289,2020,10,16,2533665,0.598867235632184
290,2020,10,17,2696387,0.5876072083333332
291,2020,10,18,2681587,0.6815415
292,2020,10,19,2577078,0.7037382941176472
293,2020,10,20,2704211,0.559957
294,2020,10,21,2762926,0.6496222399999999
295,2020,10,22,2745016,0.5552187591240876
296,2020,10,23,2831354,0.602877527027027
297,2020,10,24,2705307,0.7244577499999999
298,2020,10,25,2898646,0.8773945
299,2020,10,26,2013507,0.7073254705882351
300,2020,10,27,2815071,0.9690815
301,2020,10,28,2935422,0.6881345909090909
302,2020,10,29,2834432,0.599801806451613
303,2020,10,30,2877330,0.6431129999999999
304,2020,10,31,2851210,0.5465219513274335
305,2020,11,1,2836027,0.4137421578947368
306,2020,11,2,2682882,0.6010402072870509
307,2020,11,3,2972957,0.942716
308,2020,11,4,3174212,0.7928678181818182
309,2020,11,5,914856,0.6121117861736336
310,2020,11,6,3062359,0.783325
311,2020,11,7,2977293,0.4580367777777778
312,2020,11,8,3025209,0.8583161111111112
313,2020,11,9,2808360,0.7777772000000001
314,2020,11,10,2890290,0.7440978181818182
315,2020,11,11,2924692,0.8251009333333333
316,2020,11,12,2888663,0.5774341224489797
317,2020,11,13,2942054,0.5674295
318,2020,11,14,2817534,0.7315246666666666
319,2020,11,15,2857411,0.7991589615384614
320,2020,11,16,2751319,0.6579195
321,2020,11,17,2833668,0.38489216666666665
322,2020,11,18,2888912,0.5530864
323,2020,11,19,2905285,0.6246186666666667
324,2020,11,20,2911041,0.6218827988915282
325,2020,11,21,2730568,0.782982
326,2020,11,22,2746843,0.370713
327,2020,11,23,2716960,0.71102
328,2020,11,24,2740882,0.6251436046511628
329,2020,11,25,2838906,0.582478489361702
330,2020,11,26,2754451,0.624937
331,2020,11,27,2696352,0.782803
332,2020,11,28,2631205,0.6053094973544972
333,2020,11,29,2788183,0.7181452
334,2020,11,30,2623637,0.6776204375000001
335,2020,12,1,2767792,0.5890748666666668
336,2020,12,2,2833781,0.5082635584415586
337,2020,12,3,2707578,0.5877589523809523
338,2020,12,4,2692230,0.6259925853658537
339,2020,12,5,2682838,0.6101373571428572
340,2020,12,6,2696501,0.5324964642857143
341,2020,12,7,2603096,0.7842213333333333
342,2020,12,8,2736878,0.6567786881720431
343,2020,12,9,2696592,0.6401771111111112
344,2020,12,10,2705793,0.7194753529411766
345,2020,12,11,2719563,0.6062461110883794
346,2020,12,12,2700918,0.797947
347,2020,12,13,2705109,0.971067
348,2020,12,14,2656751,0.5373897499999999
349,2020,12,15,2674094,0.65177128
350,2020,12,16,2721652,0.7720435625
351,2020,12,17,2632573,0.5435
352,2020,12,18,2629193,0.6430355263157894
353,2020,12,19,2615610,0.523284875
354,2020,12,20,2653394,0.6991105094339621
355,2020,12,21,2509241,0.581446
356,2020,12,22,2623161,0.911105
357,2020,12,23,2573913,0.876195
358,2020,12,24,2640131,0.706915137254902
359,2020,12,25,2548337,0.6398390588235293
360,2020,12,26,2388362,0.48094975
361,2020,12,27,2557696,0.6988341250000001
362,2020,12,28,2514220,0.7088518461538462
363,2020,12,29,2637705,0.6439739473684211
364,2020,12,30,2706804,0.6035021111111111
365,2020,12,31,2900695,0.507705
